
1403636868051666432,-0.07328,-0.08263,0.21015,-0.03031,0.94232,0.02563,0.33236,0.00170,0.01659,0.05321,
1403636868151666432,-0.07540,-0.08141,0.21500,-0.03150,0.93699,0.02599,0.34696,-0.02645,0.01575,0.03011,
1403636868251666432,-0.08018,-0.08012,0.21685,-0.03389,0.93519,0.02654,0.35152,-0.05915,0.01753,0.00994,
1403636868351666432,-0.08751,-0.07647,0.21709,-0.03642,0.93644,0.02317,0.34817,-0.07633,0.04420,0.00448,
1403636868451666688,-0.09543,-0.07036,0.21762,-0.03722,0.93603,0.01945,0.34942,-0.07732,0.06814,0.01968,
1403636868551666432,-0.10283,-0.06389,0.22117,-0.03270,0.93236,0.01684,0.35965,-0.06905,0.06034,0.05421,
1403636868651666432,-0.10976,-0.05848,0.22671,-0.03065,0.93042,0.01208,0.36501,-0.07306,0.03953,0.04966,
1403636868751666432,-0.11822,-0.05412,0.22995,-0.02983,0.93238,0.01383,0.35999,-0.08432,0.04433,0.01187,
1403636868851666432,-0.12544,-0.05005,0.23021,-0.02791,0.93490,0.01912,0.35330,-0.05204,0.03515,0.00641,
1403636868951666688,-0.12863,-0.04552,0.23141,-0.02554,0.93376,0.02159,0.35633,-0.02114,0.05288,0.01800,
1403636869051666432,-0.12923,-0.04117,0.23285,-0.03117,0.93145,0.02341,0.36178,-0.00825,0.03820,0.01641,
1403636869151666432,-0.12969,-0.03767,0.23301,-0.03633,0.93015,0.02492,0.36454,-0.01305,0.02842,-0.01404,
1403636869251666432,-0.12905,-0.03573,0.23117,-0.03737,0.93022,0.02767,0.36404,0.00256,0.00933,-0.01647,
1403636869351666432,-0.12761,-0.03483,0.22959,-0.03848,0.93017,0.02902,0.36395,0.01085,0.00437,-0.01256,
1403636869451666688,-0.12594,-0.03512,0.22852,-0.03938,0.93002,0.03006,0.36415,0.01192,-0.01725,-0.00944,
1403636869551666432,-0.12396,-0.03986,0.22784,-0.03901,0.92995,0.02969,0.36440,0.02329,-0.08545,-0.00687,
1403636869651666432,-0.12023,-0.05322,0.22722,-0.03840,0.93077,0.02919,0.36241,0.04623,-0.18543,-0.00606,
1403636869751666432,-0.11398,-0.07681,0.22661,-0.03612,0.93255,0.02674,0.35823,0.08084,-0.28051,-0.00316,
1403636869851666432,-0.10351,-0.10896,0.22711,-0.03329,0.93226,0.02151,0.35960,0.12820,-0.36188,0.01170,
1403636869951666688,-0.08965,-0.14817,0.22848,-0.03010,0.93003,0.01377,0.36599,0.14777,-0.42381,0.00871,
1403636870051666432,-0.07417,-0.19311,0.22866,-0.02693,0.92934,0.00565,0.36821,0.15631,-0.47092,-0.00461,
1403636870151666432,-0.05792,-0.24193,0.22858,-0.02125,0.93141,-0.00186,0.36334,0.16681,-0.50473,0.00844,
1403636870251666432,-0.04110,-0.29249,0.22997,-0.01610,0.93279,-0.00505,0.36003,0.16669,-0.49999,0.01728,
1403636870351666432,-0.02409,-0.34237,0.23142,-0.01369,0.93069,-0.01013,0.36541,0.16655,-0.49569,0.01108,
1403636870451666688,-0.00844,-0.39070,0.23084,-0.00707,0.92841,-0.01309,0.37126,0.13239,-0.45172,-0.02652,
1403636870551666432,0.00270,-0.42964,0.22639,-0.00872,0.92973,-0.02173,0.36749,0.09499,-0.36521,-0.04731,
1403636870651666432,0.01091,-0.46370,0.22212,-0.00037,0.93256,-0.02618,0.36007,0.07806,-0.30542,-0.03265,
1403636870751666432,0.01883,-0.48822,0.21973,0.00325,0.93104,-0.02928,0.36373,0.08489,-0.18418,-0.02986,
1403636870851666432,0.02444,-0.50265,0.21499,-0.00216,0.92695,-0.03411,0.37364,0.04509,-0.11786,-0.04469,
1403636870951666688,0.02654,-0.51130,0.21042,-0.00564,0.92350,-0.03454,0.38199,0.00649,-0.05299,-0.04686,
1403636871051666432,0.02638,-0.51346,0.20520,-0.01110,0.92368,-0.03835,0.38109,-0.00992,-0.00130,-0.05539,
1403636871151666432,0.02510,-0.51194,0.20152,-0.00576,0.92803,-0.04028,0.37027,-0.01179,0.03442,-0.01068,
1403636871251666432,0.02304,-0.50377,0.20333,-0.00196,0.92988,-0.04319,0.36531,-0.01349,0.11675,0.03653,
1403636871351666432,0.01988,-0.48752,0.20708,-0.00287,0.92906,-0.04177,0.36755,-0.03960,0.20447,0.03879,
1403636871451666688,0.01444,-0.46142,0.21030,-0.00287,0.92885,-0.03661,0.36864,-0.05898,0.31092,0.02793,
1403636871551666432,0.00760,-0.42495,0.21271,-0.00534,0.92885,-0.03406,0.36885,-0.07797,0.40616,0.02458,
1403636871651666432,-0.00134,-0.38006,0.21591,-0.00958,0.92979,-0.03191,0.36659,-0.10229,0.48573,0.03376,
1403636871751666432,-0.01137,-0.32824,0.21982,-0.01875,0.93039,-0.02830,0.36499,-0.10043,0.53623,0.03123,
1403636871851666432,-0.02086,-0.27372,0.22178,-0.02282,0.93054,-0.02161,0.36483,-0.08903,0.55698,0.01120,
1403636871951666688,-0.02872,-0.21587,0.22210,-0.02875,0.92912,-0.01567,0.36831,-0.06648,0.59435,0.00310,
1403636872051666432,-0.03463,-0.15578,0.22073,-0.03936,0.92630,-0.01010,0.37459,-0.05570,0.58949,-0.01940,
1403636872151666432,-0.04075,-0.09930,0.21781,-0.04608,0.92451,-0.00308,0.37835,-0.06278,0.53504,-0.03598,
1403636872251666432,-0.04795,-0.04752,0.21321,-0.05022,0.92552,0.00410,0.37533,-0.07259,0.48409,-0.05144,
1403636872351666432,-0.05560,-0.00264,0.20751,-0.05491,0.92829,0.01229,0.36759,-0.06079,0.39199,-0.05122,
1403636872451666688,-0.06080,0.03004,0.20320,-0.05829,0.93005,0.01796,0.36233,-0.02700,0.24921,-0.02327,
1403636872551666432,-0.06362,0.04708,0.20248,-0.06042,0.92969,0.02235,0.36266,-0.00931,0.09371,0.00713,
1403636872651666432,-0.06466,0.04887,0.20430,-0.06121,0.92778,0.02629,0.36713,0.00280,-0.02670,0.02048,
1403636872751666432,-0.06404,0.04033,0.20659,-0.05879,0.92669,0.02757,0.37018,0.02357,-0.13152,0.01126,
1403636872851666432,-0.06045,0.02067,0.20745,-0.05533,0.92763,0.02480,0.36853,0.06099,-0.26001,-0.00474,
1403636872951666688,-0.05293,-0.01312,0.20657,-0.05161,0.92869,0.01929,0.36674,0.09546,-0.40546,-0.01503,
1403636873051666432,-0.04273,-0.05873,0.20479,-0.04603,0.92900,0.01377,0.36695,0.11474,-0.49854,-0.01657,
1403636873151666432,-0.03068,-0.11195,0.20318,-0.04246,0.92945,0.00755,0.36643,0.13172,-0.56117,-0.01168,
1403636873251666432,-0.01740,-0.17053,0.20253,-0.03828,0.93029,-0.00045,0.36482,0.13895,-0.60054,-0.00356,
1403636873351666432,-0.00415,-0.23128,0.20221,-0.03377,0.93084,-0.00850,0.36376,0.13193,-0.60878,-0.00825,
1403636873451666688,0.00727,-0.29111,0.20057,-0.03072,0.93132,-0.01566,0.36257,0.10722,-0.58118,-0.02600,
1403636873551666432,0.01571,-0.34766,0.19764,-0.02494,0.93266,-0.02176,0.35922,0.07535,-0.53621,-0.03784,
1403636873651666432,0.02111,-0.39673,0.19299,-0.01736,0.93413,-0.02798,0.35542,0.05599,-0.44511,-0.05448,
1403636873751666432,0.02444,-0.43538,0.18722,-0.01544,0.93532,-0.03286,0.35193,0.02255,-0.32603,-0.05076,
1403636873851666432,0.02551,-0.46040,0.18297,-0.01550,0.93589,-0.03387,0.35031,0.00741,-0.18033,-0.03631,
1403636873951666688,0.02588,-0.47222,0.17941,-0.01445,0.93535,-0.03632,0.35155,0.00636,-0.06771,-0.02894,
1403636874051666432,0.02621,-0.47370,0.17691,-0.01260,0.93494,-0.03909,0.35241,0.01181,0.02222,-0.01587,
1403636874151666432,0.02633,-0.46792,0.17641,-0.01330,0.93529,-0.03915,0.35146,0.00162,0.09442,0.00959,
1403636874251666432,0.02486,-0.45347,0.17820,-0.01388,0.93613,-0.03704,0.34942,-0.01330,0.19891,0.01997,
1403636874351666432,0.02222,-0.42599,0.17999,-0.01731,0.93709,-0.03115,0.34728,-0.02327,0.34454,0.01269,
1403636874451666688,0.01911,-0.38508,0.18160,-0.02394,0.93733,-0.02539,0.34669,-0.03244,0.46298,0.01636,
1403636874551666432,0.01513,-0.33555,0.18366,-0.02690,0.93590,-0.01999,0.35066,-0.04831,0.53185,0.02310,
1403636874651666432,0.00814,-0.27807,0.18511,-0.03187,0.93460,-0.01344,0.35402,-0.07448,0.60618,0.00573,
1403636874751666432,0.00102,-0.21715,0.18390,-0.03781,0.93385,-0.00640,0.35560,-0.06116,0.60605,-0.02157,
1403636874851666432,-0.00549,-0.15820,0.17987,-0.04525,0.93384,-0.00168,0.35480,-0.05932,0.56582,-0.04705,
1403636874951666688,-0.01078,-0.10587,0.17542,-0.05300,0.93427,0.00226,0.35260,-0.03261,0.46314,-0.03368,
1403636875051666432,-0.01272,-0.06553,0.17262,-0.05518,0.93172,0.00295,0.35895,0.02170,0.34842,-0.01949,
1403636875151666432,-0.01124,-0.03558,0.17035,-0.04892,0.92537,-0.00842,0.37579,0.01248,0.26865,-0.01816,
1403636875251666432,-0.01376,-0.01185,0.16690,-0.04072,0.91900,-0.02851,0.39112,-0.02910,0.20995,-0.03863,
1403636875351666432,-0.02158,0.00779,0.16280,-0.03656,0.91570,-0.05513,0.39638,-0.10722,0.17747,-0.04016,
1403636875451666688,-0.03859,0.02330,0.15989,-0.03834,0.91531,-0.07912,0.39305,-0.22749,0.11179,-0.02820,
1403636875551666432,-0.06638,0.02884,0.15803,-0.04222,0.91637,-0.09650,0.38622,-0.32830,0.00114,-0.01676,
1403636875651666432,-0.10187,0.02161,0.15761,-0.04303,0.91681,-0.10900,0.38173,-0.37132,-0.13119,-0.00011,
1403636875751666432,-0.13923,0.00234,0.15769,-0.03460,0.91507,-0.12274,0.38261,-0.37924,-0.23513,-0.00723,
1403636875851666432,-0.17748,-0.02448,0.15665,-0.02292,0.91367,-0.13857,0.38143,-0.37303,-0.30756,-0.00958,
1403636875951666688,-0.21338,-0.05775,0.15737,-0.00930,0.91241,-0.15874,0.37713,-0.32953,-0.37552,0.02077,
1403636876051666432,-0.24292,-0.09926,0.16148,0.00886,0.90791,-0.18119,0.37788,-0.23884,-0.46155,0.05422,
1403636876151666432,-0.26079,-0.14660,0.16696,0.02899,0.90073,-0.20299,0.38294,-0.10364,-0.49040,0.04654,
1403636876251666432,-0.26524,-0.19640,0.17031,0.04323,0.89502,-0.22176,0.38457,0.03350,-0.51156,0.01217,
1403636876351666432,-0.25465,-0.24883,0.17012,0.05255,0.89304,-0.23634,0.37929,0.18867,-0.53968,-0.01514,
1403636876451666688,-0.22994,-0.30514,0.16886,0.06212,0.89232,-0.24563,0.37358,0.33368,-0.55982,-0.01262,
1403636876551666432,-0.19136,-0.36064,0.16927,0.07312,0.89009,-0.24491,0.37738,0.46185,-0.50898,0.01054,
1403636876651666432,-0.13982,-0.40812,0.17175,0.08041,0.88771,-0.23426,0.38810,0.55777,-0.38852,0.03081,
1403636876751666432,-0.08101,-0.43940,0.17560,0.07791,0.88783,-0.21774,0.39784,0.59784,-0.21012,0.04268,
1403636876851666432,-0.02093,-0.45078,0.17855,0.07252,0.89050,-0.19350,0.40534,0.59456,0.00439,0.02874,
1403636876951666688,0.03793,-0.43914,0.17970,0.06149,0.89265,-0.16478,0.41503,0.56722,0.22877,-0.00096,
1403636877051666432,0.09159,-0.40647,0.17812,0.04345,0.89512,-0.13098,0.42393,0.49371,0.42567,-0.01385,
1403636877151666432,0.13574,-0.35645,0.17645,0.02111,0.89815,-0.09178,0.42948,0.38107,0.58576,-0.01144,
1403636877251666432,0.16807,-0.29304,0.17535,-0.00439,0.90071,-0.05354,0.43109,0.24616,0.69251,0.00098,
1403636877351666432,0.18591,-0.22211,0.17490,-0.02698,0.90206,-0.01715,0.43042,0.07630,0.72725,0.00168,
1403636877451666688,0.18620,-0.15037,0.17334,-0.04785,0.90306,0.01678,0.42651,-0.08591,0.69383,-0.02668,
1403636877551666432,0.16947,-0.08475,0.16957,-0.06749,0.90504,0.04170,0.41787,-0.24574,0.61219,-0.05017,
1403636877651666432,0.13794,-0.03071,0.16471,-0.08248,0.90842,0.05740,0.40581,-0.38411,0.47866,-0.05345,
1403636877751666432,0.09643,0.00998,0.16066,-0.09440,0.91181,0.06238,0.39471,-0.46836,0.33038,-0.03664,
1403636877851666432,0.04632,0.03637,0.15814,-0.09693,0.91591,0.05722,0.38527,-0.50391,0.18814,-0.03847,
1403636877951666688,-0.00624,0.04784,0.15442,-0.09112,0.92090,0.04585,0.37621,-0.51020,0.03893,-0.05255,
1403636878051666432,-0.05827,0.04386,0.14965,-0.07901,0.92501,0.02957,0.37046,-0.47534,-0.12072,-0.06363,
1403636878151666432,-0.10492,0.02565,0.14462,-0.06329,0.92668,0.00576,0.37043,-0.41549,-0.26755,-0.05888,
1403636878251666432,-0.14448,-0.00764,0.14014,-0.04903,0.92597,-0.01942,0.37390,-0.34503,-0.39779,-0.05729,
1403636878351666432,-0.17432,-0.05196,0.13548,-0.03966,0.92385,-0.04721,0.37775,-0.25162,-0.49701,-0.04265,
1403636878451666688,-0.19329,-0.10633,0.13297,-0.02653,0.92163,-0.07475,0.37988,-0.13637,-0.58274,-0.00674,
1403636878551666432,-0.20028,-0.16720,0.13520,-0.00959,0.91901,-0.09921,0.38143,0.01240,-0.61589,0.04600,
1403636878651666432,-0.19358,-0.23029,0.14151,0.00860,0.91563,-0.11960,0.38373,0.15116,-0.61720,0.07622,
1403636878751666432,-0.17507,-0.29228,0.15074,0.02748,0.91160,-0.13312,0.38796,0.26296,-0.57422,0.09083,
1403636878851666432,-0.14750,-0.34826,0.15974,0.03874,0.90758,-0.14215,0.39317,0.34067,-0.50523,0.06941,
1403636878951666688,-0.11252,-0.39566,0.16483,0.04111,0.90649,-0.14704,0.39367,0.39057,-0.40333,0.04266,
1403636879051666432,-0.07216,-0.43147,0.16890,0.04031,0.90685,-0.14839,0.39240,0.44179,-0.27893,0.05345,
1403636879151666432,-0.02555,-0.45396,0.17477,0.03717,0.90365,-0.14615,0.40084,0.47990,-0.14130,0.07841,
1403636879251666432,0.02301,-0.46204,0.18282,0.03565,0.89861,-0.13793,0.41498,0.46622,0.01210,0.07873,
1403636879351666432,0.06772,-0.45280,0.19043,0.03099,0.89520,-0.12254,0.42735,0.40716,0.17469,0.07279,
1403636879451666688,0.10422,-0.42672,0.19707,0.02035,0.89441,-0.09887,0.43571,0.31908,0.34462,0.05846,
1403636879551666432,0.12943,-0.38615,0.20252,0.00570,0.89596,-0.07045,0.43848,0.19226,0.47076,0.05502,
1403636879651666432,0.14315,-0.33491,0.20807,-0.01276,0.89767,-0.04701,0.43796,0.06872,0.56056,0.06655,
1403636879751666432,0.14408,-0.27647,0.21409,-0.03229,0.89928,-0.02784,0.43529,-0.05677,0.60102,0.05047,
1403636879851666432,0.13202,-0.21755,0.21662,-0.04739,0.90218,-0.01120,0.42860,-0.19165,0.55884,0.01061,
1403636879951666688,0.10626,-0.16644,0.21696,-0.05611,0.90614,0.00002,0.41925,-0.32885,0.44680,0.00576,
1403636880051666432,0.06967,-0.13163,0.21707,-0.06109,0.90954,0.00688,0.41105,-0.40512,0.24543,0.00584,
1403636880151666432,0.02725,-0.11802,0.21815,-0.06007,0.91134,0.00826,0.40717,-0.44075,0.02091,0.00952,
1403636880251666432,-0.01907,-0.12505,0.22066,-0.05090,0.91077,-0.00239,0.40976,-0.45355,-0.16015,0.01355,
1403636880351666432,-0.06563,-0.14492,0.22291,-0.03458,0.90869,-0.02283,0.41542,-0.44870,-0.24603,0.02915,
1403636880451666688,-0.11260,-0.16827,0.22914,-0.01411,0.90581,-0.04520,0.42103,-0.47153,-0.21206,0.08026,
1403636880551666432,-0.16116,-0.18388,0.23887,0.00412,0.90362,-0.06556,0.42326,-0.47763,-0.09140,0.09734,
1403636880651666432,-0.20904,-0.18567,0.24804,0.01571,0.90451,-0.07980,0.41862,-0.45624,0.07708,0.07869,
1403636880751666432,-0.25238,-0.17129,0.25465,0.01836,0.90775,-0.08810,0.40976,-0.37806,0.22662,0.05599,
1403636880851666432,-0.28576,-0.14352,0.25833,0.01288,0.91011,-0.08833,0.40465,-0.24750,0.32999,0.02818,
1403636880951666688,-0.30439,-0.10788,0.26048,0.00310,0.90936,-0.08001,0.40824,-0.09325,0.37738,0.01804,
1403636881051666432,-0.30782,-0.07003,0.26263,-0.00444,0.90539,-0.06633,0.41934,0.05118,0.38359,0.02007,
1403636881151666432,-0.29858,-0.03192,0.26398,-0.01547,0.90123,-0.04697,0.43050,0.16360,0.37674,0.01260,
1403636881251666432,-0.27729,0.00241,0.26528,-0.03315,0.89850,-0.02441,0.43704,0.26984,0.30465,0.02195,
1403636881351666432,-0.24419,0.02538,0.26750,-0.04603,0.89684,-0.00196,0.43994,0.37511,0.17241,0.02185,
1403636881451666688,-0.20056,0.03365,0.26918,-0.05014,0.89527,0.01573,0.44242,0.47544,0.01757,0.01017,
1403636881551666432,-0.14996,0.02668,0.27037,-0.04739,0.89216,0.02981,0.44823,0.52848,-0.13675,-0.00290,
1403636881651666432,-0.09642,0.00504,0.26982,-0.04432,0.88925,0.04175,0.45335,0.54172,-0.28736,-0.02811,
1403636881751666432,-0.04296,-0.02983,0.26600,-0.03990,0.88887,0.04991,0.45368,0.53084,-0.39984,-0.05910,
1403636881851666432,0.00676,-0.07307,0.25946,-0.03329,0.89034,0.04733,0.45161,0.46102,-0.45996,-0.08404,
1403636881951666688,0.04553,-0.12123,0.25090,-0.02967,0.89238,0.03687,0.44879,0.33522,-0.49314,-0.09214,
